Id,Labels,Caring ,Intuitive,Aware,Cold,Distant,Uncommunicative,Inflexible,Stubborn,Independent,Assertive,Logical,Protective,Strong,Needy,Manipulative,Dependent,Weak,Emotional,Compassionate,Nurturing ,Sensitive
cold9,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold10,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold11,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold12,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold13,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold14,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold15,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold16,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold17,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold18,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold19,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold20,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold21,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold22,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold23,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold24,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold25,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold26,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold27,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold28,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold29,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold30,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold31,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold32,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold33,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold34,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold35,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold36,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold37,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold38,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold39,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold40,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold41,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold42,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold43,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold44,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold45,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold46,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold47,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold48,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold49,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold50,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold51,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold52,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold53,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold54,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold55,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold56,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold57,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold58,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold59,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold60,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold61,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold62,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold63,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold64,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold65,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold66,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold67,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold68,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold69,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold70,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold71,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold72,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold73,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold74,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold75,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold76,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold77,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold78,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold79,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cold80,[‘Cold’],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant1,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant2,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant3,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant4,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant5,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant6,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant7,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant8,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant9,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant10,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant11,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant12,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant13,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant14,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant15,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant16,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant17,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant18,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant19,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant20,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant21,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant22,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant23,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant24,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant25,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant26,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant27,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant28,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant29,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant30,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant31,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant32,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant33,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant34,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant35,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant36,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant37,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant38,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant39,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant40,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant41,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant42,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant43,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant44,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant45,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant46,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant47,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant48,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant49,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant50,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant51,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant52,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant53,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant54,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant55,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant56,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant57,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant58,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant59,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant60,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant61,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant62,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant63,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant64,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant65,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant66,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant67,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant68,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant69,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant70,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant71,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant72,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant73,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant74,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant75,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant76,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant77,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant78,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant79,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distant80,[‘Distant’],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative1,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative2,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative3,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative4,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative5,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative6,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative7,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative8,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative9,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative10,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative11,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative12,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative13,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative14,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative15,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative16,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative17,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative18,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative19,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative20,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative21,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative22,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative23,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative24,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative25,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative26,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative27,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative28,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative29,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative30,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative31,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative32,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative33,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative34,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative35,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative36,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative37,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative38,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative39,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative40,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative41,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative42,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative43,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative44,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative45,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative46,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative47,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative48,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative49,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative50,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative51,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative52,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative53,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative54,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative55,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative56,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative57,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative58,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative59,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative60,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative61,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative62,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative63,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative64,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative65,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative66,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative67,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative68,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative69,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative70,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative71,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative72,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative73,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative74,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative75,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative76,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative77,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative78,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative79,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncommunicative80,[‘Uncommunicative’],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inflexible1,[‘Inflexible’],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inflexible2,[‘Inflexible’],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inflexible3,[‘Inflexible’],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inflexible4,[‘Inflexible’],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inflexible5,[‘Inflexible’],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inflexible6,[‘Inflexible’],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inflexible7,[‘Inflexible’],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inflexible8,[‘Inflexible’],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inflexible9,[‘Inflexible’],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inflexible10,[‘Inflexible’],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inflexible11,[‘Inflexible’],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inflexible12,[‘Inflexible’],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
