Id,Labels,Caring ,Intuitive,Aware,Cold,Distant,Uncommunicative,Inflexible,Stubborn,Independent,Assertive,Logical,Protective,Strong,Needy,Manipulative,Dependent,Weak,Emotional,Compassionate,Nurturing ,Sensitive
protective10,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective11,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective12,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective13,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective14,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective15,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective16,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective17,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective18,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective19,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective20,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective21,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective22,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective23,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective24,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective25,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective26,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective27,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective28,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective29,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective30,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective31,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective32,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective33,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective34,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective35,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective36,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective37,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective38,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective39,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective40,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective41,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective42,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective43,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective44,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective45,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective46,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective47,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective48,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective49,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective50,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective51,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective52,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective53,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective54,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective55,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective56,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective57,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective58,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective59,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective60,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective61,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective62,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective63,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective64,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective65,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective66,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective67,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective68,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective69,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective70,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective71,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective72,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective73,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective74,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective75,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective76,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective77,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective78,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective79,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
protective80,[‘Protective’],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
strong1,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong2,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong3,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong4,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong5,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong6,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong7,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong8,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong9,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong10,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong11,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong12,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong13,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong14,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong15,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong16,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong17,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong18,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong19,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong20,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong21,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong22,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong23,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong24,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong25,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong26,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong27,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong28,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong29,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong30,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong31,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong32,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong33,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong34,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong35,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong36,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong37,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong38,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong39,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong40,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong41,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong42,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong43,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong44,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong45,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong46,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong47,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong48,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong49,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong50,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong51,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong52,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong53,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong54,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong55,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong56,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong57,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong58,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong59,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong60,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong61,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong62,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong63,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong64,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong65,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong66,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong67,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong68,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong69,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong70,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong71,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong72,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong73,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong74,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong75,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong76,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong77,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong78,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong79,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
strong80,[‘Strong’],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
needy1,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy2,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy3,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy4,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy5,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy6,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy7,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy8,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy9,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy10,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy11,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy12,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy13,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy14,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy15,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy16,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy17,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy18,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy19,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy20,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy21,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy22,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy23,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy24,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy25,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy26,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy27,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy28,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy29,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy30,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy31,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy32,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy33,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy34,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy35,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy36,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy37,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy38,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy39,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy40,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy41,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy42,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy43,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy44,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy45,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy46,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy47,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy48,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy49,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy50,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy51,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy52,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy53,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy54,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy55,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy56,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy57,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy58,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy59,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy60,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy61,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy62,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy63,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy64,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy65,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy66,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy67,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy68,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy69,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy70,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy71,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy72,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy73,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy74,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy75,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy76,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy77,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy78,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy79,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
needy80,[‘Needy’],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
manipulative1,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative2,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative3,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative4,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative5,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative6,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative7,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative8,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative9,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative10,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative11,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative12,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative13,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative14,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative15,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative16,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative17,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative18,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative19,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative20,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative21,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative22,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative23,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manipulative24,[‘Manipulative’],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
